object,X2,X8,X3,X5,X1,X8.1,X13,X0,X6,X6.1,X10,X8.2,X0.1,X8.3,X0.2,X8.4,19
L16219,5,8,6,6,3,7,6,3,6,15,6,10,1,6,0,7,9
L16220,0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,8,8
L16221,7,10,9,8,6,6,8,8,6,5,6,13,6,8,5,6,2
L16222,4,7,6,6,6,7,6,4,4,6,6,8,7,7,1,7,20
L16223,6,10,6,5,4,7,10,4,3,12,5,3,4,11,5,7,15
L16224,4,10,6,8,7,7,8,5,5,9,7,6,4,8,7,8,1
L16225,6,9,8,7,7,6,7,8,6,7,5,6,3,8,3,8,13
L16226,5,10,7,8,5,5,9,6,8,8,10,9,3,9,1,8,20
L16227,4,8,5,6,4,8,6,2,9,11,5,9,1,8,5,9,25
L16228,7,8,10,10,9,6,4,5,3,6,3,6,6,5,11,7,7
L16229,2,8,4,6,2,7,6,3,1,6,0,8,2,7,1,7,0
L16230,6,6,8,9,9,9,11,4,1,5,8,11,6,14,7,13,16
L16231,9,12,9,6,5,2,10,3,3,10,11,9,7,10,1,6,22
L16232,4,6,5,4,4,9,7,3,6,9,5,6,2,8,5,8,1
L16233,8,12,6,6,4,10,5,5,5,11,3,9,6,7,6,10,1
L16234,4,3,5,2,2,4,11,3,2,10,9,7,6,11,1,7,22
L16235,4,5,6,4,5,7,8,3,5,7,8,9,7,10,3,7,0
L16236,1,3,2,1,1,7,7,3,7,6,6,9,2,8,5,8,23
L16237,2,3,3,2,2,9,10,3,2,5,9,7,5,11,0,7,22
L16238,10,14,6,8,4,6,6,7,4,10,6,10,5,9,5,8,14
L16239,5,6,5,4,2,2,12,5,4,12,11,7,2,10,1,7,21
L16240,3,7,5,5,1,9,8,4,2,6,14,8,3,10,0,8,21
L16241,3,7,4,5,2,7,5,12,4,6,12,8,3,9,0,8,20
L16242,3,5,4,4,2,6,7,6,6,10,7,10,2,9,4,9,6
L16243,4,5,5,4,4,7,6,5,5,9,5,10,4,6,5,6,14
L16244,2,7,4,4,1,7,6,3,1,6,0,8,2,6,1,8,0
L16245,8,7,6,11,5,4,13,4,2,12,8,5,2,8,8,6,25
L16246,7,10,9,8,5,9,5,3,7,6,7,4,0,9,4,7,8
L16247,8,11,8,8,5,3,10,2,7,11,11,6,1,11,3,4,24
L16248,4,9,4,4,3,8,5,3,5,11,5,10,3,5,6,8,11
L16249,3,6,4,4,2,6,7,5,5,5,7,8,2,8,4,8,6
L16250,7,10,7,5,5,6,8,3,4,7,4,10,6,8,6,7,17
L16251,4,9,6,7,4,5,11,3,2,9,10,7,4,10,6,8,21
L16252,4,8,6,6,3,7,9,1,7,6,12,9,2,11,2,8,24
L16253,3,7,4,5,3,4,4,4,8,2,1,7,4,6,1,6,11
L16254,3,8,3,6,2,5,9,10,5,8,6,5,2,9,4,8,15
L16255,2,1,2,2,1,4,4,5,6,2,2,6,1,7,1,6,11
L16256,4,7,6,5,3,8,8,2,8,7,6,7,0,8,4,7,8
L16257,5,8,5,6,5,8,7,7,4,9,5,8,3,8,3,8,14
L16258,1,3,2,2,1,8,6,6,3,9,5,7,2,8,2,7,14
L16259,4,8,4,5,2,4,7,8,2,7,6,11,4,8,2,11,10
L16260,6,11,8,8,5,6,9,3,11,11,9,6,2,8,6,5,25
L16261,7,10,9,8,8,8,5,8,4,6,7,8,4,6,7,8,16
L16262,3,9,5,7,8,9,8,5,4,7,6,6,4,7,8,6,3
L16263,7,10,10,8,6,5,7,3,5,10,10,10,8,5,3,7,12
L16264,2,11,3,8,3,7,7,1,6,11,5,9,1,6,2,5,9
L16265,3,7,5,5,3,6,9,3,4,10,8,8,5,8,1,7,13
L16266,4,11,6,8,3,5,4,3,3,5,1,7,3,6,3,7,0
L16267,5,8,7,6,6,7,7,5,5,7,6,8,9,7,5,10,7
L16268,5,7,7,6,6,6,7,3,4,6,4,9,6,5,9,8,10
L16269,5,7,7,5,5,8,6,1,8,11,4,9,3,8,5,10,4
L16270,2,4,4,3,2,7,7,6,6,6,6,10,2,9,4,9,6
L16271,3,5,4,4,3,5,7,4,7,7,6,11,3,8,5,10,10
L16272,4,9,4,7,4,3,8,5,9,7,6,14,0,8,6,9,4
L16273,4,6,6,9,9,8,4,5,3,7,8,8,7,8,5,8,24
L16274,4,8,5,6,7,9,8,4,5,7,6,6,4,7,7,4,3
L16275,2,2,3,3,1,4,3,5,6,2,2,5,1,7,0,6,11
L16276,6,9,6,6,5,4,10,2,3,9,8,7,7,11,2,6,22
L16277,2,2,3,4,2,10,6,2,5,12,4,8,1,6,1,6,9
L16278,2,3,3,2,1,7,12,3,6,7,11,8,1,11,1,8,19
L16279,3,7,6,5,2,9,10,2,7,3,12,8,2,11,2,9,24
L16280,3,5,5,4,2,4,12,4,4,13,8,5,1,10,1,7,5
L16281,4,7,5,5,1,7,7,6,2,7,6,8,3,8,4,8,23
L16282,0,0,1,0,0,12,4,5,3,12,5,11,0,7,0,8,9
L16283,7,9,7,7,5,6,11,4,6,11,9,4,2,12,2,4,19
L16284,2,2,3,3,2,8,7,6,2,6,6,9,2,9,3,10,16
L16285,2,4,3,3,1,10,6,2,6,12,3,8,0,7,0,7,9
L16286,1,0,1,1,0,1,1,5,5,0,1,6,0,8,0,8,11
L16287,3,7,4,5,3,7,8,5,4,7,6,6,5,9,1,6,13
L16288,4,5,7,4,4,6,7,3,7,11,9,9,5,8,5,6,7
L16289,3,6,5,4,3,8,7,2,10,11,5,9,1,8,6,9,25
L16290,2,1,3,2,1,8,7,7,5,6,6,8,3,8,4,8,16
L16291,4,10,6,7,5,7,8,10,5,8,5,5,4,8,4,10,13
L16292,6,7,6,5,3,4,8,6,8,10,10,9,3,9,2,5,20
L16293,8,11,7,6,3,11,1,3,4,12,3,11,2,9,4,10,11
L16294,4,6,5,4,5,9,9,5,2,6,7,8,6,9,4,9,6
L16295,5,9,7,7,7,5,9,6,4,8,7,9,5,9,7,10,15
L16296,4,6,6,9,3,8,9,7,6,6,9,9,4,7,6,10,16
L16297,4,8,6,6,3,7,4,1,8,8,2,10,0,6,3,8,11
L16298,4,7,4,5,4,5,10,7,3,7,4,9,2,7,5,11,17
L16299,4,7,6,5,4,7,6,8,5,7,4,8,3,8,3,8,14
L16300,3,7,5,5,5,8,7,5,4,6,7,8,7,6,2,7,12
L16301,1,0,1,0,0,3,12,4,3,11,9,6,0,8,2,8,5
L16302,6,8,8,6,8,7,8,7,5,6,6,8,7,9,8,11,12
L16303,4,9,4,4,3,11,4,4,5,12,3,9,3,8,7,13,16
L16304,5,11,6,8,7,6,7,5,8,7,6,10,3,8,6,9,4
L16305,4,5,5,8,7,9,7,5,0,6,6,10,7,10,4,9,16
L16306,2,4,3,2,2,6,7,5,5,9,7,10,2,8,4,10,6
L16307,5,9,6,6,4,4,5,2,8,6,2,10,0,7,3,6,11
L16308,8,10,11,8,9,8,7,2,6,10,5,8,3,8,3,8,7
L16309,2,2,4,3,2,8,3,2,3,8,1,8,2,6,2,7,0
L16310,3,1,4,2,2,7,7,6,6,7,6,5,2,8,3,7,3
L16311,4,6,6,4,7,7,7,3,2,8,6,7,2,8,12,3,18
L16312,2,3,3,2,1,5,8,5,6,10,9,8,3,9,2,6,20
L16313,10,13,7,8,5,10,5,5,6,11,3,9,6,7,7,11,1
L16314,4,11,6,8,4,10,5,4,5,14,4,10,0,7,1,6,9
L16315,7,10,10,8,6,4,8,2,8,10,11,10,3,9,3,5,23
L16316,2,2,4,4,2,7,6,6,5,6,6,9,2,9,4,9,6
L16317,4,11,6,8,4,7,8,2,10,11,8,6,2,7,6,6,25
L16318,5,9,7,7,6,7,7,5,6,7,6,8,7,7,3,7,3
L16319,2,0,2,1,1,7,6,10,0,7,8,8,6,6,0,8,12
L16320,4,5,4,6,4,8,6,7,4,9,8,9,3,9,6,8,16
L16321,4,11,6,8,3,7,9,4,2,7,13,8,2,10,0,8,21
L16322,4,8,5,6,3,8,8,1,6,13,5,5,1,10,2,9,15
L16323,5,10,6,8,4,7,7,4,4,7,6,8,3,8,4,8,23
L16324,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8,8
L16325,7,12,5,6,3,11,4,5,5,13,3,8,3,7,4,9,8
L16326,4,3,4,5,1,1,0,6,6,0,1,4,0,8,0,8,11
L16327,3,6,4,4,2,7,7,14,2,5,6,8,6,8,0,8,13
L16328,5,6,7,4,5,9,6,3,6,10,4,7,3,8,3,9,7
L16329,4,7,6,5,5,8,9,6,5,8,5,8,4,7,5,11,17
L16330,5,12,4,6,4,7,6,4,2,8,6,8,4,9,9,7,6
L16331,4,11,6,8,4,7,5,3,0,6,1,8,2,7,1,8,0
L16332,5,10,6,8,5,7,7,9,4,7,6,9,3,8,4,6,14
L16333,6,12,5,6,3,8,3,2,5,8,1,7,3,7,5,8,18
L16334,5,9,7,7,5,8,6,8,4,6,4,7,3,9,4,9,14
L16335,5,9,5,7,5,6,8,8,4,6,5,7,3,8,6,13,17
L16336,4,11,4,8,6,6,6,9,6,7,7,7,2,9,7,10,1
L16337,5,9,8,7,9,8,6,3,5,6,6,8,8,6,9,5,10
L16338,4,7,4,5,2,7,6,5,9,5,6,9,0,9,9,8,18
L16339,3,8,4,6,3,8,8,7,5,7,6,9,2,8,3,8,14
L16340,1,10,0,8,1,7,7,5,3,7,6,8,0,8,0,8,8
L16341,4,9,6,8,7,8,5,2,3,8,4,8,5,6,7,11,10
L16342,3,7,4,5,2,7,9,9,7,8,8,7,3,8,4,8,14
L16343,3,6,5,6,5,6,9,4,4,7,7,11,4,9,7,10,4
L16344,5,11,7,9,6,5,7,7,9,7,6,12,3,8,6,8,4
L16345,5,11,8,8,4,10,2,2,3,9,1,8,3,7,4,8,0
L16346,6,11,6,6,4,10,5,4,6,10,4,8,3,9,7,12,16
L16347,4,10,6,8,5,12,3,2,2,9,2,8,2,6,2,8,0
L16348,4,9,6,7,4,7,10,4,4,12,5,3,1,10,3,8,15
L16349,4,6,5,4,3,7,8,6,5,7,6,6,5,9,1,6,13
L16350,3,4,5,3,2,4,9,2,7,10,9,11,3,8,3,6,10
L16351,6,11,9,9,6,7,7,0,8,9,6,8,3,8,3,7,23
L16352,4,9,6,8,6,6,7,4,4,7,6,10,5,9,9,11,2
L16353,4,7,6,5,5,8,8,6,5,9,5,4,5,8,5,9,3
L16354,2,4,4,2,2,9,6,3,6,11,4,6,2,8,3,8,3
L16355,5,11,7,8,7,8,7,7,4,7,6,9,3,8,8,3,0
L16356,5,11,7,8,8,8,5,7,3,8,6,11,5,8,8,10,4
L16357,3,5,5,7,5,9,10,3,1,8,6,7,3,10,8,7,7
L16358,3,7,4,5,4,8,7,5,6,7,6,9,3,8,3,8,7
L16359,1,3,2,2,1,8,6,6,5,7,7,9,2,10,8,7,18
L16360,5,10,5,5,3,6,9,4,3,9,7,5,5,12,2,8,21
L16361,8,10,8,7,5,2,11,2,7,12,12,7,0,10,1,5,24
L16362,1,3,2,1,1,5,8,2,7,10,8,9,1,8,3,7,4
L16363,1,0,1,0,0,7,10,2,2,7,12,8,1,11,0,8,24
L16364,1,0,2,0,0,7,10,1,3,7,12,8,1,11,0,8,24
L16365,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8,8
L16366,3,9,5,6,1,7,15,1,6,7,11,8,0,8,0,8,19
L16367,1,0,1,1,0,8,7,6,3,6,6,9,2,8,2,8,16
L16368,2,4,4,6,2,7,3,3,3,7,1,8,3,6,3,8,0
L16369,4,7,4,5,3,7,5,13,4,7,11,8,3,9,0,8,20
L16370,2,6,3,4,3,8,8,7,6,7,4,6,2,6,8,8,18
L16371,4,6,5,4,3,6,8,6,8,7,10,9,3,9,1,8,20
L16372,3,6,4,4,1,6,7,6,10,7,6,13,1,8,4,9,2
L16373,4,11,6,8,4,7,8,3,9,6,5,6,4,10,8,6,23
L16374,4,6,5,4,3,8,6,2,10,12,5,10,1,9,6,9,25
L16375,3,4,5,3,3,8,7,4,6,9,5,6,2,8,3,8,3
L16376,2,0,2,1,1,8,6,6,5,6,5,9,1,8,5,10,6
L16377,2,4,4,3,2,9,6,4,6,11,4,6,2,8,3,8,3
L16378,3,4,5,3,2,10,2,2,2,9,2,9,2,6,2,8,0
L16379,4,7,5,5,4,9,7,7,5,7,6,8,3,8,4,6,20
L16380,6,10,7,8,6,7,7,8,4,7,6,8,3,8,3,8,14
L16381,5,8,6,6,6,5,6,3,5,8,6,12,6,9,4,9,2
L16382,2,4,4,3,3,8,7,3,6,10,5,6,2,8,4,10,1
L16383,6,12,6,6,4,7,7,3,6,10,3,8,5,5,3,8,10
L16384,5,10,6,7,7,9,6,3,4,7,5,5,5,6,6,5,9
L16385,4,8,4,6,4,9,7,5,9,7,5,6,1,7,7,8,25
L16386,4,5,6,7,4,7,8,5,2,6,8,8,8,9,0,8,22
L16387,2,8,3,6,2,10,6,1,7,11,3,7,0,7,1,7,9
L16388,5,10,7,8,6,8,5,3,5,6,7,7,3,10,9,9,23
L16389,2,6,3,4,2,3,8,5,9,7,6,14,0,8,6,9,4
L16390,5,11,6,8,3,7,5,15,2,7,9,8,3,8,0,8,7
L16391,4,1,5,3,3,9,6,6,4,6,7,5,8,6,2,6,12
L16392,4,8,6,6,8,7,7,3,5,7,6,8,6,9,7,5,17
L16393,3,6,4,4,3,7,7,6,5,7,7,6,3,8,3,7,3
L16394,4,7,6,5,7,8,7,4,3,6,7,8,7,9,5,7,20
L16395,3,7,4,5,2,7,7,14,2,5,6,8,5,8,0,8,13
L16396,5,5,6,7,2,7,7,5,4,7,6,8,3,8,4,8,23
L16397,2,3,4,2,1,9,7,3,7,11,4,8,1,8,4,10,18
L16398,4,8,6,6,6,7,7,5,6,7,6,8,3,8,3,7,7
L16399,3,6,5,4,4,6,9,5,4,9,7,4,1,10,3,7,15
L16400,1,3,2,1,1,7,7,4,4,9,7,10,2,8,4,10,6
L16401,4,8,3,6,2,9,6,2,4,11,6,8,2,10,6,11,9
L16402,1,7,2,5,1,14,2,6,5,13,1,10,0,7,0,8,9
L16403,4,8,6,6,5,6,6,3,4,8,6,11,6,9,3,9,2
L16404,3,5,5,4,5,7,8,3,3,7,5,8,6,8,5,7,17
L16405,6,9,8,6,7,8,4,6,5,8,7,8,8,9,4,6,24
L16406,5,10,8,7,5,3,8,2,7,10,11,12,4,7,4,5,10
L16407,3,9,4,6,2,7,7,14,2,5,6,8,5,8,0,8,13
L16408,4,6,6,4,4,9,10,5,5,6,5,7,3,8,6,5,25
L16409,2,3,2,2,1,4,11,3,4,10,8,4,0,9,3,6,15
L16410,5,7,6,5,5,7,8,7,6,6,5,8,6,7,4,10,11
L16411,4,8,6,6,4,7,8,2,9,11,6,8,1,8,6,8,25
L16412,3,5,4,3,2,8,7,3,9,6,7,9,3,7,7,9,23
L16413,4,4,5,6,2,7,7,4,14,9,6,8,0,8,8,8,25
L16414,3,3,4,5,3,10,8,4,1,6,8,8,7,10,0,8,22
L16415,5,10,8,8,6,8,10,4,5,13,5,3,1,10,3,8,15
L16416,1,0,2,1,1,6,7,8,6,7,6,6,2,8,3,8,3
L16417,3,5,5,4,3,8,7,2,7,10,4,9,5,10,4,9,10
L16418,2,5,4,4,2,7,4,1,8,8,2,10,0,7,2,8,11
L16419,4,7,6,5,3,8,6,2,7,10,3,9,3,8,4,10,10
L16420,1,0,1,1,0,6,7,6,8,7,6,14,0,8,4,10,2
L16421,2,5,3,3,2,7,8,5,9,6,6,9,2,8,7,8,25
L16422,4,7,6,5,2,5,10,2,8,10,12,8,1,11,2,7,24
L16423,2,5,4,3,2,7,7,1,8,10,6,9,2,8,4,8,4
L16424,6,14,5,8,3,7,9,2,6,14,5,6,1,8,5,8,8
L16425,2,7,4,5,2,10,3,2,2,9,2,9,2,6,2,8,0
L16426,6,10,8,7,9,7,10,6,4,7,7,9,8,10,7,11,12
L16427,3,11,6,8,3,11,2,3,3,10,1,9,3,7,3,8,0
L16428,7,10,9,8,5,6,11,3,3,7,11,8,3,10,4,8,21
L16429,3,8,4,6,4,6,9,6,4,9,7,4,2,10,3,7,15
L16430,8,12,9,7,4,8,6,2,4,13,5,8,6,8,0,7,13
L16431,5,10,6,8,4,8,7,5,8,11,3,8,2,7,5,9,18
L16432,4,9,6,7,5,9,11,6,5,6,5,7,3,9,8,5,25
L16433,5,10,6,9,5,8,8,7,4,5,8,9,3,8,5,10,16
L16434,4,9,5,7,2,8,5,13,5,6,14,8,3,9,0,8,20
L16435,4,5,7,4,4,8,7,2,4,9,6,8,7,5,2,7,12
L16436,4,4,5,6,3,5,7,10,9,6,6,5,3,8,4,8,3
L16437,1,1,2,3,1,7,8,5,8,6,6,9,1,9,7,8,25
L16438,1,0,2,0,0,7,10,3,1,7,12,8,1,11,0,8,24
L16439,1,0,2,1,1,6,7,8,6,7,6,6,2,8,3,8,3
L16440,1,4,2,3,1,10,6,2,6,12,4,8,0,7,1,7,9
L16441,5,7,5,5,2,3,12,5,4,12,12,7,2,10,1,8,21
L16442,4,9,6,6,9,8,7,4,3,6,7,8,7,10,5,7,20
L16443,2,10,3,8,1,12,3,10,3,13,7,13,1,6,0,8,9
L16444,5,11,8,8,9,6,7,3,4,8,8,9,7,10,7,6,13
L16445,6,9,6,6,4,5,7,6,6,9,8,10,2,8,5,9,6
L16446,4,8,6,6,5,8,7,8,4,7,6,7,3,8,3,7,14
L16447,5,11,6,8,3,5,7,11,9,7,7,5,3,8,4,8,3
L16448,2,1,2,1,1,7,7,6,6,7,6,5,2,8,2,7,3
L16449,6,9,7,7,6,8,5,11,0,7,9,8,12,4,4,8,12
L16450,7,8,9,7,8,7,8,5,5,7,5,7,6,9,5,4,13
L16451,3,6,4,5,3,8,7,7,5,6,4,9,2,8,4,9,16
L16452,4,11,5,8,3,7,7,0,7,13,6,8,0,8,1,8,8
L16453,5,10,7,8,6,7,11,6,3,11,5,3,2,11,3,9,15
L16454,3,9,5,7,1,6,8,4,3,7,14,8,3,9,0,8,21
L16455,3,7,4,5,2,3,8,6,11,7,6,15,0,8,7,7,4
L16456,2,8,3,5,1,1,13,4,3,12,10,5,0,8,3,7,5
L16457,4,7,5,5,2,7,7,3,6,15,6,10,1,6,1,7,9
L16458,3,10,4,8,4,8,6,8,5,7,7,9,2,9,8,8,18
L16459,5,6,6,6,6,8,9,4,5,7,7,8,4,10,9,10,18
L16460,2,3,4,2,2,8,7,3,5,10,5,6,2,8,4,9,1
L16461,5,9,6,7,6,7,5,7,4,7,6,8,3,8,7,10,15
L16462,1,0,2,1,0,8,7,6,3,6,6,9,2,8,3,8,16
L16463,3,8,5,6,4,7,8,5,6,9,7,5,2,8,7,6,1
L16464,4,9,6,8,6,9,6,2,4,9,3,8,5,6,7,11,10
L16465,5,7,7,6,6,8,10,5,3,6,7,10,8,11,7,8,6
L16466,5,5,5,7,3,3,7,6,12,7,6,15,0,8,7,6,4
L16467,2,4,4,3,1,7,11,1,7,7,11,8,1,11,2,8,24
L16468,1,3,2,1,1,8,7,6,4,7,6,8,2,8,2,8,14
L16469,6,8,9,6,5,7,5,2,8,10,4,10,5,5,5,9,10
L16470,8,11,11,8,7,4,11,3,4,10,10,8,6,8,1,7,13
L16471,5,10,6,7,2,7,7,5,4,7,6,8,3,8,4,8,23
L16472,6,11,7,8,3,9,5,4,7,15,4,11,1,6,1,7,9
L16473,3,7,5,5,3,12,2,2,2,10,2,9,2,6,3,8,0
L16474,4,7,5,5,3,8,6,2,10,11,5,10,2,8,6,9,25
L16475,2,1,2,2,2,6,8,4,5,6,5,7,2,6,4,9,17
L16476,2,1,2,1,1,4,7,5,8,7,6,13,0,8,7,9,4
L16477,4,7,5,5,4,10,6,3,6,11,4,7,3,8,3,9,3
L16478,7,15,8,8,5,11,7,2,7,11,3,5,3,11,4,9,23
L16479,5,9,5,7,4,7,7,8,5,10,7,8,3,8,3,8,14
L16480,2,6,4,4,2,12,3,4,2,11,1,8,2,6,2,9,0
L16481,4,8,4,6,2,1,11,5,7,12,11,9,0,8,2,6,5
L16482,7,13,5,7,3,8,2,1,5,7,2,7,3,7,4,10,18
L16483,1,1,2,2,1,7,7,11,1,5,6,8,4,8,0,8,13
L16484,6,10,6,6,4,10,7,3,5,11,4,5,3,9,6,9,5
L16485,2,1,4,3,2,8,11,1,7,5,11,8,1,11,2,8,24
L16486,7,10,11,8,7,2,8,3,7,11,12,12,4,7,4,4,10
L16487,3,6,5,4,4,7,11,2,2,7,8,8,6,11,1,8,22
L16488,4,5,5,3,2,6,8,5,8,6,10,9,3,9,1,7,20
L16489,3,8,6,6,3,11,2,2,3,9,2,9,3,5,3,8,0
L16490,11,14,9,8,4,8,9,6,5,7,10,5,7,13,3,8,21
L16491,4,8,5,7,6,7,7,5,3,6,7,8,4,8,1,7,20
L16492,2,3,3,2,1,7,8,1,7,10,7,8,2,8,2,7,23
L16493,5,10,6,7,2,4,8,8,2,7,4,11,4,8,2,11,10
L16494,9,10,7,14,6,6,6,6,4,6,12,6,5,10,6,5,24
L16495,8,13,7,7,4,6,10,3,7,12,7,6,3,9,5,4,19
L16496,5,9,6,6,4,7,7,4,7,10,9,9,2,10,5,6,18
L16497,5,8,6,7,3,8,9,8,6,5,8,9,3,7,6,10,16
L16498,5,6,5,8,6,8,6,6,3,9,6,9,3,8,5,8,16
L16499,5,5,5,8,1,0,0,6,6,0,1,5,0,8,0,8,11
L16500,3,3,5,5,2,9,4,3,1,8,1,8,2,7,2,8,0
L16501,3,7,5,5,5,5,8,3,4,6,5,9,4,7,6,5,17
L16502,6,7,8,8,8,7,9,4,4,7,6,7,4,9,9,8,5
L16503,4,8,6,6,5,6,9,7,4,9,7,4,2,10,3,7,15
L16504,3,5,4,4,4,8,8,2,5,8,6,7,2,7,6,7,23
L16505,1,0,2,0,0,7,6,6,4,7,6,8,2,8,3,8,14
L16506,7,7,7,5,5,6,10,4,3,8,7,7,9,13,3,4,22
L16507,8,9,6,4,3,8,7,5,4,11,3,6,5,8,4,8,15
L16508,5,8,6,6,5,8,8,8,5,6,7,9,3,7,4,6,20
L16509,7,10,9,8,6,9,10,4,2,4,10,9,6,10,5,10,21
L16510,4,10,4,7,2,8,7,6,9,5,6,7,0,8,9,8,18
L16511,1,3,2,2,1,8,7,6,3,8,6,8,2,8,2,8,14
L16512,3,5,4,4,3,7,7,8,5,7,6,8,2,8,3,8,14
L16513,3,3,4,2,2,7,8,5,5,7,5,7,2,7,4,8,17
L16514,4,9,4,7,3,8,7,8,7,8,6,8,2,9,9,8,18
L16515,4,6,5,5,4,5,4,4,5,5,4,7,4,4,6,6,16
L16516,3,5,4,4,4,7,8,6,6,7,6,8,3,8,3,8,7
L16517,5,9,6,7,7,8,7,3,8,8,6,8,1,7,12,9,25
L16518,3,6,3,4,1,1,13,5,4,12,10,7,0,8,2,6,5
L16519,5,9,7,6,4,9,8,4,6,12,4,4,2,9,4,9,15
L16520,2,3,2,2,1,6,8,5,4,8,7,7,4,8,1,6,13
L16521,7,9,7,7,4,5,11,2,8,11,10,5,1,11,2,4,19
L16522,5,7,7,5,3,7,9,2,7,14,5,5,2,8,3,8,5
L16523,5,9,7,7,6,7,6,3,4,10,8,9,11,5,3,9,12
L16524,3,7,4,5,2,7,6,5,9,5,6,10,0,9,9,8,18
L16525,3,5,5,3,2,8,6,2,7,10,7,9,2,9,5,8,18
L16526,7,10,8,7,5,8,7,3,6,10,5,7,2,8,5,9,18
L16527,4,10,5,7,2,7,7,5,4,7,6,8,3,8,4,8,23
L16528,2,3,2,2,2,7,7,6,6,7,6,5,2,8,2,7,3
L16529,1,0,1,0,0,2,2,5,4,1,2,5,0,8,0,8,11
L16530,1,6,2,4,1,7,7,0,7,13,6,9,0,8,1,8,8
L16531,2,6,3,4,1,7,7,3,13,9,6,8,0,8,8,8,25
L16532,4,9,5,8,5,8,6,8,6,5,4,7,2,8,4,8,16
L16533,3,8,3,5,1,0,13,4,4,13,11,7,0,8,1,6,5
L16534,3,8,5,6,2,8,5,3,1,7,0,8,2,7,2,8,0
L16535,2,4,2,2,2,7,7,5,8,6,5,8,2,8,6,9,4
L16536,3,8,5,6,1,4,10,3,2,9,13,8,2,11,0,8,24
L16537,4,3,5,5,2,8,10,6,10,5,5,5,0,7,8,9,18
L16538,5,9,6,7,3,9,7,2,6,14,3,7,0,7,0,8,9
L16539,4,10,7,7,4,9,7,0,8,9,4,7,3,8,3,8,23
L16540,1,0,2,1,0,6,7,6,8,7,6,14,0,8,4,10,2
L16541,5,5,5,8,1,0,0,6,6,0,1,4,0,8,0,8,11
L16542,3,4,4,2,1,5,11,2,7,11,9,4,1,10,2,5,19
L16543,5,10,6,8,6,5,8,6,6,6,4,10,4,6,6,10,17
L16544,2,2,2,4,1,0,1,5,6,0,0,6,0,8,0,8,11
L16545,7,9,7,7,3,3,10,4,7,12,12,6,2,11,2,6,24
L16546,3,7,4,5,2,3,7,6,11,7,6,15,0,8,7,7,4
L16547,4,5,6,5,5,8,9,4,5,7,6,8,3,7,8,8,9
L16548,5,9,7,7,7,7,7,3,7,7,7,11,5,10,8,9,4
L16549,5,10,7,8,7,6,9,6,5,9,7,4,2,10,4,7,15
L16550,2,3,3,1,1,5,12,3,5,11,9,5,1,10,1,5,19
L16551,4,9,5,6,3,6,9,5,8,11,8,7,2,9,5,5,18
L16552,5,5,6,4,2,5,12,2,3,8,11,7,3,10,1,7,21
L16553,4,11,4,8,3,14,3,5,5,13,1,9,0,7,0,8,9
L16554,8,13,8,7,4,11,7,4,5,9,4,5,6,9,4,8,7
L16555,2,1,3,2,1,6,8,7,8,8,7,13,1,9,4,10,2
L16556,6,8,6,6,4,4,8,5,7,10,8,9,3,9,2,5,20
L16557,3,4,5,3,2,6,10,2,6,13,6,4,1,10,3,7,5
L16558,4,3,4,4,3,5,11,3,6,11,9,5,1,10,3,6,5
L16559,4,7,6,5,4,10,7,4,6,10,3,6,3,7,4,10,17
L16560,7,15,7,8,4,10,7,2,8,9,4,7,4,10,4,10,23
L16561,4,7,6,5,3,4,9,3,9,11,9,10,2,8,4,5,4
L16562,4,9,4,7,2,3,7,7,3,7,7,12,3,8,3,10,10
L16563,5,12,4,6,3,6,6,6,3,10,6,9,5,9,5,7,14
L16564,3,5,4,4,3,6,8,4,5,6,6,9,2,8,7,9,11
L16565,4,4,6,3,3,5,8,2,7,10,8,9,3,8,2,7,10
L16566,6,7,6,5,3,5,9,1,9,10,10,5,1,10,4,3,24
L16567,3,6,3,4,1,1,0,6,6,0,1,5,0,8,0,8,11
L16568,3,8,5,6,4,5,6,4,7,7,7,11,3,8,5,9,10
L16569,2,3,3,2,1,5,12,3,6,11,9,5,1,11,2,5,19
L16570,3,6,5,4,2,9,7,1,6,14,4,6,0,8,0,8,9
L16571,7,14,6,8,4,10,6,4,6,14,3,6,2,8,6,10,8
L16572,5,11,7,8,3,9,3,3,3,7,2,9,3,7,3,9,0
L16573,3,5,6,4,2,6,12,3,5,13,7,3,1,10,2,6,5
L16574,7,10,8,8,5,5,7,6,8,9,7,9,5,11,5,3,20
L16575,4,4,5,6,5,9,10,2,3,7,9,5,4,10,5,5,15
L16576,2,4,4,3,1,9,6,3,6,14,5,10,0,7,0,8,9
L16577,1,1,2,1,0,7,4,3,0,7,1,8,2,7,1,8,0
L16578,2,3,4,1,2,9,7,4,5,9,4,7,2,6,4,10,17
L16579,4,11,5,8,4,7,7,7,6,6,5,9,2,7,5,11,6
L16580,5,10,7,8,7,7,7,3,7,6,6,7,7,8,6,10,10
L16581,5,7,6,5,5,6,7,7,7,7,8,8,3,10,5,9,19
L16582,1,0,2,1,0,7,7,6,5,7,6,8,2,8,3,8,14
L16583,3,4,5,2,2,8,10,4,3,11,4,3,1,10,2,8,15
L16584,3,4,4,3,2,6,7,5,5,9,7,10,2,9,4,9,6
