shuttle,A1,A2,A3,A4,A5,A6,A7,A8,A9,class
SH47736,44,0,81,0,42,-20,38,40,2,1
SH47737,37,0,83,0,0,-30,46,83,36,1
SH47738,56,0,97,0,56,30,41,40,0,1
SH47739,49,0,106,1,46,-11,58,60,2,1
SH47740,49,0,88,0,50,25,40,39,0,1
SH47741,41,-1,77,0,38,-13,36,38,2,1
SH47742,37,0,76,0,26,9,40,50,10,1
SH47743,37,0,78,0,12,5,42,65,24,1
SH47744,41,0,79,0,38,-30,38,40,2,1
SH47745,55,-2,97,0,54,0,41,42,2,1
SH47746,56,0,97,0,52,4,41,45,4,4
SH47747,45,0,78,0,44,-8,33,34,2,1
SH47748,50,-1,77,-3,50,-4,27,28,0,1
SH47749,44,-2,109,0,44,0,66,66,0,1
SH47750,52,1,82,7,52,0,29,30,0,1
SH47751,45,0,81,0,46,23,35,34,0,1
SH47752,45,-5,76,0,44,0,31,32,0,1
SH47753,56,0,97,0,52,-12,41,46,4,4
SH47754,57,0,82,-1,56,0,25,25,0,1
SH47755,46,0,90,0,46,6,44,44,0,1
SH47756,37,0,83,0,34,8,46,49,2,1
SH47757,56,0,77,0,44,-12,22,34,12,4
SH47758,55,-1,98,3,46,-26,42,51,8,4
SH47759,56,-1,84,0,56,4,28,27,0,1
SH47760,45,4,95,0,44,0,51,51,0,1
SH47761,37,0,95,0,20,6,57,74,16,1
SH47762,56,0,79,7,0,0,23,79,56,4
SH47763,85,0,88,-5,6,2,3,83,80,5
SH47764,56,5,86,0,54,-15,30,32,2,1
SH47765,49,0,79,0,50,21,30,30,0,1
SH47766,37,0,95,2,18,0,58,77,20,1
SH47767,37,0,108,-1,36,0,70,71,2,1
SH47768,47,-5,86,0,46,0,39,40,0,1
SH47769,55,0,85,0,54,-1,30,31,2,1
SH47770,45,0,77,0,46,12,32,31,0,1
SH47771,58,5,91,2,56,0,32,34,2,1
SH47772,55,0,81,-1,-14,4,26,97,70,4
SH47773,55,0,93,0,50,-4,38,44,6,4
SH47774,43,3,82,0,42,0,39,41,2,1
SH47775,38,0,82,-1,38,-2,44,43,0,1
SH47776,80,5,84,1,-40,9,4,126,122,5
SH47777,44,1,78,0,44,9,34,34,0,1
SH47778,56,0,92,-1,46,0,36,46,10,4
SH47779,85,0,88,0,0,-18,3,88,86,5
SH47780,41,-1,79,0,42,6,38,38,0,1
SH47781,56,2,78,2,44,0,22,34,12,4
SH47782,46,1,88,4,44,-16,42,44,2,1
SH47783,37,0,82,0,38,30,45,43,0,1
SH47784,56,-4,95,0,54,0,40,41,2,1
SH47785,48,5,81,0,46,0,33,35,2,1
SH47786,45,0,79,-1,44,-2,33,35,2,1
SH47787,37,0,80,-8,34,0,43,46,4,1
SH47788,82,0,85,0,-10,-23,3,95,92,5
SH47789,37,0,94,0,10,-14,57,84,26,1
SH47790,56,0,97,0,52,31,41,45,4,4
SH47791,44,0,88,0,44,18,44,44,0,1
SH47792,56,0,81,0,-20,-3,25,102,76,4
SH47793,41,0,86,0,42,24,46,45,0,1
SH47794,41,-1,76,0,38,-30,35,37,2,1
SH47795,58,-2,87,0,56,0,29,30,2,1
SH47796,51,-65,88,0,8,5,37,81,44,3
SH47797,47,0,86,-5,46,0,40,40,0,1
SH47798,48,-2,106,0,46,0,58,60,2,1
SH47799,53,1,84,0,52,-13,31,32,2,1
SH47800,47,3,82,0,46,0,34,35,0,1
SH47801,37,0,79,0,18,26,43,61,18,1
SH47802,43,0,77,0,44,17,34,33,0,1
SH47803,37,0,79,-1,36,-6,42,43,2,1
SH47804,37,0,78,-1,2,-4,41,75,34,1
SH47805,55,0,92,0,26,-7,36,66,30,4
SH47806,50,-3,83,0,50,0,32,33,2,1
SH47807,46,-1,83,0,46,0,37,37,0,1
SH47808,45,-2,84,0,44,-10,38,40,2,1
SH47809,43,0,78,0,42,-4,35,37,2,1
SH47810,56,0,80,-3,20,-12,24,59,36,4
SH47811,37,-4,78,0,36,0,41,42,0,1
SH47812,47,0,109,6,46,0,62,62,0,1
SH47813,57,-2,81,7,56,0,24,24,0,1
SH47814,49,1,83,0,50,14,34,33,0,1
SH47815,53,0,80,0,54,7,27,26,0,1
SH47816,37,0,97,0,28,-13,60,69,8,1
SH47817,56,0,97,0,44,4,41,53,12,4
SH47818,49,-1,87,0,50,0,38,38,0,1
SH47819,79,2,83,0,-46,0,4,130,126,5
SH47820,40,0,77,-4,38,0,38,39,2,1
SH47821,37,0,77,0,26,-22,40,51,10,1
SH47822,55,0,95,0,52,-22,40,44,4,4
SH47823,51,0,87,-3,52,0,36,35,0,1
SH47824,45,0,90,0,44,-9,45,46,2,1
SH47825,56,0,97,0,46,7,41,51,10,4
SH47826,56,0,77,0,24,0,21,54,32,4
SH47827,45,0,74,-7,44,0,30,30,0,1
SH47828,45,0,83,0,46,26,37,36,0,1
SH47829,45,0,76,0,44,-18,30,32,2,1
SH47830,80,3,84,0,-38,-21,4,123,118,5
SH47831,46,2,83,0,46,11,37,36,0,1
SH47832,38,0,86,0,36,-22,48,50,2,1
SH47833,37,0,80,1,6,0,43,75,32,1
SH47834,38,0,76,0,36,-27,38,39,2,1
SH47835,37,0,80,-6,20,0,43,59,16,1
SH47836,50,0,86,0,50,0,35,37,2,1
SH47837,56,0,81,1,-10,-4,25,91,66,4
SH47838,55,0,93,0,46,-5,37,46,8,4
SH47839,37,0,96,-6,36,0,59,60,2,1
SH47840,53,0,81,0,52,-10,28,30,2,1
SH47841,50,0,86,-3,50,0,36,37,0,1
SH47842,37,0,76,-2,28,1,39,47,8,1
SH47843,53,-4,81,-2,54,0,27,26,0,1
SH47844,56,0,92,0,56,28,36,35,0,1
SH47845,43,0,81,-3,42,-1,37,39,2,1
SH47846,49,0,87,0,46,-4,38,41,2,1
SH47847,51,0,78,0,52,11,27,26,0,1
SH47848,37,0,79,0,34,8,42,46,4,1
SH47849,43,4,89,1,42,0,46,48,2,1
SH47850,42,0,86,-6,42,0,44,45,0,1
SH47851,53,1,78,0,54,28,25,24,0,1
SH47852,38,0,81,-1,38,0,43,43,0,1
SH47853,41,0,78,0,42,13,37,37,0,1
SH47854,84,0,88,0,-2,0,3,90,88,5
SH47855,37,0,78,-3,28,0,41,50,8,1
SH47856,44,0,78,0,42,-25,34,37,2,1
SH47857,55,0,76,0,-14,-11,21,92,70,4
SH47858,37,0,82,-3,34,0,45,48,2,1
SH47859,81,0,86,5,-24,-6,4,112,108,5
SH47860,37,-4,75,0,26,-3,38,49,10,1
SH47861,49,1,106,0,50,22,58,57,0,1
SH47862,51,-1,84,0,50,-9,33,35,2,1
SH47863,55,0,77,0,18,31,22,59,38,4
SH47864,84,-4,88,0,2,0,3,85,82,5
SH47865,46,-1,83,0,46,4,37,37,0,1
SH47866,55,0,98,0,54,20,42,44,2,1
SH47867,55,-1,81,0,-22,-2,26,105,78,4
SH47868,37,-2,81,0,36,-3,44,44,0,1
SH47869,46,0,87,0,44,-23,41,43,2,1
SH47870,37,4,79,0,24,14,41,55,14,1
SH47871,43,0,83,0,44,15,39,39,0,1
SH47872,42,1,77,0,42,0,35,36,0,1
SH47873,44,0,77,0,42,-15,34,36,2,1
SH47874,40,1,90,3,38,0,49,51,2,1
SH47875,41,0,81,0,38,-22,40,42,2,1
SH47876,37,0,79,0,28,5,43,51,8,1
SH47877,46,-1,82,-2,46,-4,36,35,0,1
SH47878,37,0,77,0,-14,-7,40,92,52,1
SH47879,37,0,79,0,16,6,42,64,22,1
SH47880,37,0,79,0,10,14,43,69,26,1
SH47881,44,0,87,-1,44,4,43,43,0,1
SH47882,53,0,86,-4,54,9,33,32,0,1
SH47883,56,0,81,0,54,-3,25,27,2,1
SH47884,55,-3,81,0,-22,-6,26,105,78,4
SH47885,49,0,79,0,50,9,31,30,0,1
SH47886,41,0,100,0,42,29,59,59,0,1
SH47887,39,0,97,5,38,0,58,59,0,1
SH47888,54,0,91,1,54,0,37,37,0,1
SH47889,56,0,97,0,36,-10,41,60,20,4
SH47890,51,0,83,0,50,-16,32,34,2,1
SH47891,38,2,102,0,38,1,64,63,0,1
SH47892,37,0,97,0,34,1,60,64,4,1
SH47893,55,5,84,0,54,0,30,30,0,1
SH47894,81,0,84,0,-20,17,4,105,102,5
SH47895,59,1,87,5,60,0,28,28,0,1
SH47896,51,2,79,0,52,19,27,27,0,1
SH47897,55,0,92,0,24,-2,37,69,32,4
SH47898,79,1,83,0,-46,0,4,129,126,5
SH47899,56,0,78,0,54,-3,22,24,2,1
SH47900,44,-4,76,-2,44,3,32,32,0,1
SH47901,37,-1,82,-3,-2,19,45,85,40,1
SH47902,55,0,77,0,10,-14,21,66,46,4
SH47903,46,0,85,-1,46,-2,39,39,0,1
SH47904,41,0,81,0,42,27,41,40,0,1
SH47905,37,0,79,0,34,1,43,46,2,1
SH47906,37,0,77,0,24,22,40,54,14,1
SH47907,37,0,84,0,24,-3,47,61,14,1
SH47908,41,-3,81,0,42,5,40,40,0,1
SH47909,37,0,97,1,18,-12,60,79,18,1
SH47910,44,-4,80,3,44,13,36,36,0,1
SH47911,53,1,82,0,54,1,29,28,0,1
SH47912,37,0,76,3,34,20,39,43,4,1
SH47913,84,-3,88,0,0,1,4,88,84,5
SH47914,56,0,97,0,52,-22,40,45,4,4
SH47915,55,0,76,-6,-20,0,21,97,76,4
SH47916,55,0,78,0,8,11,23,70,48,4
SH47917,50,0,78,4,50,0,28,29,0,1
SH47918,37,0,76,8,38,1,39,37,0,1
SH47919,55,-1,81,0,-10,-1,26,92,66,4
SH47920,45,2,84,0,44,0,39,40,0,1
SH47921,49,0,85,0,50,0,36,36,0,1
SH47922,44,2,79,0,44,20,35,35,0,1
SH47923,43,0,89,-2,42,-3,46,48,2,1
SH47924,55,0,82,0,-42,-12,26,126,100,4
SH47925,39,5,86,0,38,0,47,48,0,1
SH47926,107,0,108,-2,70,0,1,38,36,5
SH47927,42,-5,85,-1,42,0,43,44,0,1
SH47928,52,-4,81,0,52,-4,28,29,0,1
SH47929,57,0,84,8,56,0,27,27,0,1
SH47930,55,0,77,0,16,20,22,62,40,4
SH47931,53,0,81,0,54,12,28,26,0,1
SH47932,51,0,102,0,52,3,51,50,0,1
SH47933,42,1,93,0,42,0,51,52,0,1
SH47934,46,1,81,0,46,19,35,35,0,1
SH47935,123,136,105,0,36,-1,-18,69,86,5
SH47936,43,0,81,0,44,25,38,37,0,1
SH47937,41,0,81,-1,42,-1,40,40,0,1
SH47938,45,2,90,0,44,-2,44,46,2,1
SH47939,55,0,92,0,26,-6,36,66,30,4
SH47940,63,0,112,3,62,0,49,50,0,1
SH47941,45,0,83,-1,46,23,37,36,0,1
SH47942,37,0,80,0,24,-2,43,57,14,1
SH47943,55,0,77,0,26,9,21,51,30,4
SH47944,41,-2,77,0,42,2,36,35,0,1
SH47945,55,0,93,0,2,-10,38,91,52,4
SH47946,38,-4,77,0,38,0,40,39,0,1
SH47947,45,0,88,0,46,25,42,41,0,1
SH47948,45,-1,85,-6,44,-9,40,41,2,1
SH47949,37,0,76,-1,20,0,40,55,16,1
SH47950,55,0,92,0,34,-5,37,59,22,4
SH47951,44,-5,106,0,44,0,62,62,0,1
SH47952,55,3,74,-10,-4,-21,19,79,60,4
SH47953,41,3,79,0,42,13,38,38,0,1
SH47954,37,0,104,1,26,13,67,78,12,1
SH47955,55,1,96,0,52,0,41,44,4,4
SH47956,55,0,79,6,20,-21,24,59,34,4
SH47957,51,1,82,2,50,0,31,33,2,1
SH47958,55,-2,97,0,46,0,42,51,8,4
SH47959,55,0,96,-7,50,0,41,47,6,4
SH47960,81,0,84,0,-14,-10,3,99,96,5
SH47961,55,-1,77,0,26,-24,22,52,30,4
SH47962,41,0,79,0,38,-12,38,40,2,1
SH47963,52,1,82,-4,52,0,29,30,0,1
SH47964,84,0,87,0,-4,0,3,92,88,5
SH47965,39,16,77,0,28,0,38,48,10,1
SH47966,37,0,104,0,20,-29,67,83,16,1
SH47967,41,-1,81,0,42,12,40,39,0,1
SH47968,44,3,85,0,44,12,41,41,0,1
SH47969,55,-1,77,0,16,-1,22,62,40,4
SH47970,42,1,79,1,42,0,37,38,0,1
SH47971,37,0,75,0,34,7,38,41,2,1
SH47972,46,-1,77,0,46,5,31,30,0,1
SH47973,37,0,79,0,6,-9,42,74,32,1
SH47974,41,0,77,8,38,0,36,38,2,1
SH47975,37,0,74,0,34,23,37,41,4,1
SH47976,56,-1,78,-3,26,-6,22,52,30,4
SH47977,37,-3,81,2,36,0,44,44,0,1
SH47978,41,0,82,0,42,9,41,41,0,1
SH47979,37,0,78,0,24,4,42,55,14,1
SH47980,41,2,76,0,42,6,34,34,0,1
SH47981,43,3,77,0,42,0,35,36,2,1
SH47982,47,0,87,6,46,0,40,41,0,1
SH47983,79,0,83,2,-42,0,5,127,122,5
SH47984,55,0,97,0,50,-23,41,48,6,4
SH47985,53,-19,79,0,0,0,25,79,54,4
SH47986,37,-21,76,0,20,0,39,55,16,1
SH47987,38,2,92,0,26,9,54,66,12,1
SH47988,37,0,86,-3,36,0,49,50,0,1
SH47989,37,0,81,-1,36,-1,44,44,0,1
SH47990,42,4,79,0,42,0,38,38,0,1
SH47991,49,0,95,0,46,-1,47,49,2,1
SH47992,57,1,84,-7,56,0,28,28,0,1
SH47993,72,8,76,5,-42,-8,4,120,116,5
SH47994,64,0,113,1,64,21,49,48,0,1
SH47995,75,2,79,1,-42,0,4,123,118,5
SH47996,41,0,77,0,42,13,36,35,0,1
SH47997,41,0,79,1,42,29,39,38,0,1
SH47998,51,0,85,0,50,-1,34,36,2,1
SH47999,37,0,78,0,-6,-10,42,86,44,1
SH48000,42,-1,77,3,42,0,35,35,0,1
SH48001,50,-4,77,0,50,0,27,28,0,1
SH48002,37,0,77,0,18,23,40,59,18,1
SH48003,37,0,76,0,30,-3,39,45,6,1
SH48004,37,0,76,0,18,-6,40,58,18,1
SH48005,37,0,83,0,30,10,46,52,6,1
SH48006,37,0,79,-2,10,0,42,69,26,1
SH48007,58,0,86,0,56,-2,27,29,2,1
SH48008,37,7,77,-2,-22,2,41,101,60,1
SH48009,44,-5,83,0,44,0,38,39,0,1
SH48010,51,0,78,-1,52,27,27,26,0,1
SH48011,42,1,89,1,42,0,47,48,0,1
SH48012,38,0,110,0,38,0,72,71,0,1
SH48013,38,0,75,0,38,0,37,36,0,1
SH48014,55,0,93,0,52,-4,38,42,4,4
SH48015,37,0,109,0,36,0,71,73,2,1
SH48016,49,0,77,0,46,-25,28,30,2,1
SH48017,50,0,91,2,50,0,41,42,0,1
SH48018,47,-1,95,1,46,0,48,49,0,1
SH48019,55,0,96,-6,50,0,41,47,6,4
SH48020,37,-1,76,0,36,-8,38,39,2,1
SH48021,38,-2,79,-1,38,0,41,40,0,1
SH48022,44,0,106,-1,42,-25,62,64,2,1
SH48023,55,0,77,0,36,-7,22,41,20,4
SH48024,46,0,85,0,46,19,39,39,0,1
SH48025,47,3,86,-1,46,0,40,40,0,1
SH48026,37,0,83,-1,34,6,46,50,4,1
SH48027,45,0,86,0,44,-6,41,42,2,1
SH48028,38,0,79,0,38,6,41,40,0,1
SH48029,51,-1,87,0,52,3,36,35,0,1
SH48030,41,0,86,0,42,0,45,45,0,1
SH48031,56,0,107,0,56,10,51,50,0,1
SH48032,37,0,76,0,26,-11,40,50,10,1
SH48033,106,0,107,-3,70,0,1,37,36,5
SH48034,50,0,87,0,50,0,37,38,0,1
SH48035,41,0,82,-6,38,-4,41,43,2,1
SH48036,46,0,88,4,46,0,42,42,0,1
SH48037,37,0,106,0,38,16,68,67,0,1
SH48038,48,-1,79,0,50,21,31,30,0,1
SH48039,45,-1,76,0,46,11,31,30,0,1
SH48040,37,0,104,0,26,-30,67,78,12,1
SH48041,39,-2,75,0,38,0,36,36,0,1
SH48042,37,0,77,6,28,17,41,49,8,1
SH48043,56,-1,97,0,46,-3,41,50,10,4
SH48044,37,0,77,0,-4,4,41,83,42,1
SH48045,37,0,77,0,12,12,40,64,24,1
SH48046,39,3,80,-4,38,0,41,41,0,1
SH48047,37,0,80,0,34,-6,43,46,2,1
SH48048,41,1,79,0,38,-10,38,40,2,1
SH48049,37,0,81,-3,36,-11,43,44,2,1
SH48050,55,0,95,-2,54,-4,40,41,2,1
SH48051,56,0,81,0,-6,-3,25,89,64,4
SH48052,45,4,76,0,44,0,32,32,0,1
SH48053,37,0,78,0,-4,-9,41,83,42,1
SH48054,55,0,79,0,12,-13,23,66,42,4
SH48055,53,5,79,0,52,-8,26,27,2,1
SH48056,37,1,79,0,34,18,41,45,4,1
SH48057,47,-1,86,-3,46,-5,39,40,0,1
SH48058,45,1,81,0,44,0,37,37,0,1
SH48059,37,0,77,0,0,-21,40,77,36,1
SH48060,38,1,78,0,38,19,40,39,0,1
SH48061,49,-1,83,0,50,2,34,33,0,1
SH48062,56,0,98,0,52,28,42,46,4,4
SH48063,46,0,79,0,44,-19,33,35,2,1
SH48064,41,-1,75,0,42,15,34,34,0,1
SH48065,41,0,81,0,42,18,40,40,0,1
SH48066,55,0,95,3,38,22,40,57,16,4
SH48067,51,1,78,-5,52,12,27,26,0,1
SH48068,45,1,108,0,44,0,63,64,2,1
SH48069,38,3,81,0,38,6,43,42,0,1
SH48070,49,-2,88,0,50,4,39,39,0,1
SH48071,38,4,76,0,38,11,38,37,0,1
SH48072,41,0,78,6,38,-8,37,39,2,1
SH48073,37,3,82,0,36,0,45,46,2,1
SH48074,45,0,86,5,44,-2,40,42,2,1
SH48075,38,1,83,0,38,17,45,44,0,1
SH48076,40,0,81,-6,38,0,40,42,2,1
SH48077,40,0,78,4,38,0,38,39,2,1
SH48078,37,1,81,0,-2,0,44,83,40,1
SH48079,55,0,77,0,6,-14,22,72,50,4
SH48080,37,0,92,0,24,1,55,69,14,1
SH48081,45,0,86,-7,44,-3,40,42,2,1
SH48082,37,0,99,3,28,0,62,71,8,1
SH48083,37,0,90,0,24,-6,52,66,14,1
SH48084,55,0,93,0,2,-8,38,91,52,4
SH48085,37,0,78,-1,34,-2,41,45,4,1
SH48086,58,-1,91,0,56,0,33,34,0,1
SH48087,50,1,86,6,50,0,37,37,0,1
SH48088,74,11,78,12,-42,-2,4,122,118,5
SH48089,49,0,77,0,46,-2,29,31,2,1
SH48090,52,-5,81,0,52,0,29,30,0,1
SH48091,41,0,79,-4,42,5,38,37,0,1
SH48092,45,-1,79,0,46,12,33,32,0,1
SH48093,41,0,97,0,42,15,56,55,0,1
SH48094,46,-4,83,0,46,0,37,36,0,1
SH48095,55,0,77,0,-14,14,21,92,70,4
SH48096,37,1,97,0,30,-16,60,66,6,1
SH48097,37,0,84,3,30,12,47,53,6,1
SH48098,56,0,78,-6,26,-6,22,52,30,4
SH48099,38,5,81,0,38,0,42,42,0,1
SH48100,48,-4,76,0,46,0,28,30,2,1
SH48101,55,0,95,-4,54,7,40,41,2,1
SH48102,37,0,76,-1,34,13,39,42,2,1
SH48103,42,2,88,0,42,0,45,46,2,1
SH48104,46,0,88,0,44,-29,43,44,2,1
SH48105,45,-1,85,1,44,0,40,41,2,1
SH48106,56,-1,78,-3,26,-5,22,52,30,4
SH48107,49,-5,87,0,46,-20,38,41,2,1
SH48108,38,1,80,0,38,11,42,41,0,1
SH48109,41,0,86,0,38,-13,46,48,2,1
SH48110,37,0,99,0,30,4,61,68,6,1
SH48111,37,0,82,-1,-2,6,45,85,40,1
SH48112,39,4,102,0,38,0,62,63,0,1
SH48113,37,0,81,-1,36,-5,43,44,2,1
SH48114,49,1,86,0,46,-18,37,39,2,1
SH48115,55,0,78,0,26,8,23,52,30,4
SH48116,37,0,83,-3,-4,-12,46,88,42,1
SH48117,37,-4,75,-1,20,0,38,54,16,1
SH48118,45,0,85,1,44,-10,40,41,2,1
SH48119,37,0,105,0,36,4,68,69,2,1
SH48120,39,0,78,-1,38,-2,39,39,0,1
SH48121,80,4,84,1,-40,7,4,126,122,5
SH48122,50,1,83,0,50,0,33,34,0,1
SH48123,52,1,77,0,52,0,25,25,0,1
SH48124,57,2,79,0,56,0,23,23,0,1
SH48125,56,0,95,0,50,0,40,46,6,4
SH48126,55,0,97,0,46,-1,42,51,8,4
SH48127,45,0,82,0,46,18,37,35,0,1
SH48128,48,0,87,-2,46,-4,39,41,2,1
SH48129,43,0,79,0,42,-1,35,37,2,1
SH48130,55,0,92,0,8,-4,37,84,48,4
SH48131,47,0,88,6,46,0,41,41,0,1
SH48132,55,0,92,4,26,0,37,66,30,4
SH48133,55,0,77,0,8,7,22,70,48,4
SH48134,46,0,79,0,44,-15,34,35,2,1
SH48135,46,0,81,-3,46,8,35,34,0,1
SH48136,43,0,83,0,44,10,40,39,0,1
SH48137,37,0,77,0,-24,-29,40,103,62,1
SH48138,49,0,77,0,46,-12,28,30,2,1
SH48139,37,0,104,7,18,0,67,86,20,1
SH48140,37,0,76,-3,30,13,39,45,6,1
SH48141,45,-1,85,2,46,9,40,39,0,1
SH48142,37,0,93,0,18,31,55,75,20,1
SH48143,46,0,82,0,46,22,36,35,0,1
SH48144,56,0,80,4,-4,0,24,85,62,4
SH48145,55,0,83,2,54,0,28,29,2,1
SH48146,51,0,81,-3,50,-9,30,32,2,1
SH48147,37,0,76,-2,36,0,39,39,0,1
SH48148,57,-4,88,-3,56,0,31,31,0,1
SH48149,56,2,79,0,56,2,23,23,0,1
SH48150,55,0,77,-2,-4,16,21,82,60,4
SH48151,49,-2,83,0,50,7,34,34,0,1
SH48152,37,0,82,1,-2,9,45,85,40,1
SH48153,54,-2,83,0,54,0,28,28,0,1
SH48154,41,-2,76,0,42,16,35,35,0,1
SH48155,45,2,76,-1,44,0,31,32,0,1
SH48156,39,0,85,-1,38,0,46,46,0,1
SH48157,42,-2,81,0,42,0,39,40,2,1
SH48158,48,0,85,0,46,-13,37,39,2,1
SH48159,51,0,83,3,50,-1,32,33,2,1
SH48160,43,0,102,0,44,12,59,58,0,1
SH48161,85,1,88,0,0,0,3,88,86,5
SH48162,37,0,104,0,26,2,67,78,12,1
SH48163,42,-1,86,0,42,0,44,45,2,1
SH48164,39,-5,81,4,38,0,42,43,0,1
SH48165,44,5,81,0,44,1,37,37,0,1
SH48166,49,-1,81,0,50,8,33,32,0,1
SH48167,37,0,76,2,20,0,40,55,16,1
SH48168,56,0,96,0,38,-2,40,57,18,4
SH48169,46,-4,77,4,46,0,31,31,0,1
SH48170,55,-2,97,-2,46,-4,42,51,8,4
SH48171,56,0,84,0,54,-10,28,30,2,1
SH48172,45,-3,109,0,44,0,65,66,0,1
SH48173,37,0,83,0,6,-8,47,78,32,1
SH48174,46,0,83,-5,46,17,37,37,0,1
SH48175,37,0,80,3,36,0,43,44,0,1
SH48176,37,0,80,0,18,12,43,62,18,1
SH48177,39,0,81,-1,38,0,42,43,0,1
SH48178,45,0,82,1,44,-2,37,38,2,1
SH48179,55,0,77,0,-28,-9,21,105,84,4
SH48180,55,0,77,0,-4,-12,21,82,60,4
SH48181,79,0,83,0,-38,1,4,122,118,5
SH48182,37,0,76,0,38,14,39,37,0,1
SH48183,55,0,95,0,52,-19,40,44,4,4
SH48184,37,0,79,4,36,0,42,43,2,1
SH48185,49,0,88,-3,50,11,40,39,0,1
SH48186,60,0,109,-3,60,0,49,49,0,1
SH48187,55,-2,81,-7,54,0,27,27,0,1
SH48188,82,0,86,1,-6,0,4,94,90,5
SH48189,55,-1,80,0,54,-2,25,26,2,1
SH48190,37,0,103,0,30,-4,66,72,6,1
SH48191,42,0,87,-7,42,0,45,46,2,1
SH48192,49,4,88,0,50,10,39,39,0,1
SH48193,37,-1,79,-4,18,0,42,61,18,1
SH48194,41,2,80,0,38,-28,39,41,2,1
SH48195,55,2,84,2,54,0,28,30,2,1
SH48196,47,4,87,2,46,0,40,41,0,1
SH48197,55,0,81,0,-6,6,25,88,64,4
SH48198,56,0,79,0,54,-8,23,24,2,1
SH48199,55,0,95,0,44,-23,40,51,12,4
SH48200,46,-2,85,-7,46,18,39,39,0,1
SH48201,40,1,102,0,38,0,61,63,2,1
SH48202,37,0,79,0,12,-5,42,66,24,1
SH48203,44,1,86,0,44,6,43,42,0,1
SH48204,38,0,107,0,36,-27,69,71,2,1
SH48205,45,5,75,0,44,0,30,31,0,1
SH48206,37,0,75,0,34,26,38,41,2,1
SH48207,40,-1,86,0,38,0,45,47,2,1
SH48208,39,-8,90,1,6,0,52,85,34,1
SH48209,52,3,82,0,52,0,30,30,0,1
SH48210,56,0,96,0,50,0,40,47,6,4
SH48211,56,1,80,0,54,-30,24,26,2,1
SH48212,44,0,76,5,44,3,32,32,0,1
SH48213,53,0,86,0,52,-8,33,34,2,1
SH48214,45,-3,77,0,46,10,32,31,0,1
SH48215,37,0,78,-1,20,-3,42,57,16,1
SH48216,37,1,81,0,36,0,44,45,0,1
SH48217,37,0,77,0,6,-1,40,72,32,1
SH48218,55,0,78,0,18,21,23,60,38,4
SH48219,49,-2,89,0,46,-23,40,42,2,1
SH48220,41,0,86,0,42,13,45,44,0,1
SH48221,37,4,77,0,36,0,40,41,2,1
SH48222,41,1,77,0,38,-4,36,38,2,1
SH48223,51,-3,80,0,50,-7,29,31,2,1
SH48224,38,0,92,8,12,0,54,79,24,1
SH48225,45,-1,81,0,44,-19,36,37,2,1
SH48226,37,0,79,0,8,-25,43,72,28,1
SH48227,42,5,75,0,42,1,33,34,0,1
SH48228,43,0,86,0,42,-22,42,44,2,1
SH48229,79,0,84,8,-42,-21,4,128,124,5
SH48230,46,-4,80,0,46,0,34,34,0,1
SH48231,37,-2,77,0,36,-16,39,41,2,1
SH48232,44,1,77,0,44,0,33,34,0,1
SH48233,41,0,83,2,42,22,42,41,0,1
SH48234,37,0,75,-1,28,21,38,46,8,1
SH48235,45,-6,81,0,44,0,36,37,2,1
SH48236,50,-4,90,0,50,0,39,41,2,1
SH48237,55,0,79,-2,6,-5,23,74,50,4
SH48238,55,0,95,-5,46,0,40,49,8,4
SH48239,44,0,78,0,44,0,34,34,0,1
SH48240,48,0,88,1,46,-2,40,42,2,1
SH48241,41,0,89,1,38,-9,48,50,2,1
SH48242,42,0,90,0,42,0,48,49,2,1
SH48243,56,0,96,0,56,31,40,39,0,1
SH48244,37,0,79,0,36,21,42,43,2,1
SH48245,56,0,97,0,46,0,41,51,10,4
SH48246,37,4,79,0,24,2,41,55,14,1
SH48247,46,0,83,0,44,-20,37,39,2,1
SH48248,85,0,88,-5,6,0,3,83,80,5
SH48249,37,0,105,0,18,0,68,87,18,1
SH48250,37,0,106,0,34,-25,69,72,4,1
SH48251,51,-1,81,0,50,-4,30,32,2,1
SH48252,40,0,88,6,38,0,48,50,2,1
SH48253,45,0,107,1,44,0,62,63,2,1
SH48254,37,0,78,-3,-6,0,41,86,44,1
SH48255,55,-4,86,0,56,24,31,30,0,1
SH48256,38,4,83,-1,38,-2,44,44,0,1
SH48257,44,-1,86,2,44,0,42,42,0,1
SH48258,37,0,75,-1,26,-9,38,49,10,1
SH48259,55,0,96,0,50,-17,41,47,6,4
SH48260,55,0,81,0,54,-18,26,27,2,1
SH48261,55,0,92,-6,46,0,36,45,8,4
SH48262,81,-4,86,-4,-40,0,4,127,122,5
SH48263,43,0,84,0,42,-5,41,43,2,1
SH48264,37,0,79,0,20,-16,42,58,16,1
SH48265,42,22,77,0,28,0,35,48,14,2
SH48266,42,0,75,0,42,0,32,34,2,1
SH48267,46,0,81,4,46,1,35,35,0,1
SH48268,56,0,78,0,44,7,22,34,12,4
SH48269,37,0,79,0,30,-24,43,48,6,1
SH48270,43,0,88,-5,44,13,44,44,0,1
SH48271,105,-4,106,0,70,0,1,36,36,5
SH48272,39,4,93,1,34,0,54,60,6,1
SH48273,50,4,80,0,50,0,30,31,0,1
SH48274,85,0,89,6,2,0,4,86,82,5
SH48275,43,1,85,0,42,-4,42,44,2,1
