obj,age,workclass,fnlwgt,education,5th-6th,education-num,marital-status,occupation,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Prediction task
obj30182,34, Private,93169, Some-college,10, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
obj30183,74, Self-emp-not-inc,292915, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1825,12, United-States, >50K
obj30184,43, Private,328570, Some-college,10, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,38, United-States, <=50K
obj30185,25, Private,312157, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
obj30186,43, Private,193459, 11th,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
obj30187,23, Private,236804, 11th,7, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
obj30188,33, Private,126223, HS-grad,9, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
obj30189,51, State-gov,172281, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, >50K
obj30190,64, Private,153894, Bachelors,13, Never-married, Sales, Unmarried, White, Female,0,0,40, Peru, <=50K
obj30191,35, Private,331395, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
obj30192,69, Self-emp-not-inc,92472, 10th,6, Married-spouse-absent, Farming-fishing, Not-in-family, White, Male,3273,0,45, United-States, <=50K
obj30193,32, Private,318647, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K
obj30194,20, Private,332931, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
obj30195,66, Self-emp-inc,76212, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
obj30196,31, Private,301168, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Italy, <=50K
obj30197,22, Private,440969, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,24, United-States, <=50K
obj30198,32, Private,154950, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
obj30199,23, Private,218343, Assoc-acdm,12, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
obj30200,21, Private,239577, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
obj30201,36, Private,247936, HS-grad,9, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,0,0,2, Taiwan, <=50K
obj30202,62, Local-gov,203525, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,2829,0,40, United-States, <=50K
obj30203,24, Private,182342, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
obj30204,45, Private,25649, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,50, United-States, >50K
obj30205,27, Private,243569, 11th,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,3942,0,40, United-States, <=50K
obj30206,38, Private,187870, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2415,90, United-States, >50K
obj30207,20, ?,289116, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,5, United-States, <=50K
obj30208,30, Private,487330, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, United-States, <=50K
obj30209,17, ?,34019, 10th,6, Never-married, ?, Own-child, White, Male,0,0,20, United-States, <=50K
obj30210,17, ?,250541, 11th,7, Never-married, ?, Own-child, Black, Male,0,0,8, United-States, <=50K
obj30211,21, Self-emp-not-inc,318987, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
obj30212,56, Self-emp-not-inc,140558, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
obj30213,59, Local-gov,303455, Masters,14, Widowed, Prof-specialty, Unmarried, White, Female,4787,0,60, United-States, >50K
obj30214,37, Self-emp-not-inc,76855, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
obj30215,52, Private,308764, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
obj30216,50, Federal-gov,339905, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
obj30217,55, Private,227856, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,60, United-States, >50K
obj30218,55, Private,156430, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
obj30219,45, ?,98265, HS-grad,9, Divorced, ?, Not-in-family, White, Female,0,0,40, United-States, <=50K
obj30220,72, Private,116640, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,3471,0,20, United-States, <=50K
obj30221,39, Private,187167, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
obj30222,28, Private,184078, 12th,8, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
obj30223,38, Private,108140, Bachelors,13, Divorced, Tech-support, Other-relative, White, Male,0,0,40, United-States, <=50K
obj30224,44, Private,150533, Some-college,10, Separated, Craft-repair, Not-in-family, White, Male,0,1876,55, United-States, <=50K
obj30225,51, Self-emp-not-inc,313702, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
obj30226,20, Private,39803, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,1719,36, United-States, <=50K
obj30227,25, Private,252752, Some-college,10, Never-married, Transport-moving, Not-in-family, White, Female,0,0,45, United-States, <=50K
obj30228,52, Private,111700, Some-college,10, Divorced, Sales, Other-relative, White, Female,0,0,20, United-States, >50K
obj30229,45, Private,361842, HS-grad,9, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
obj30230,17, Private,231438, 11th,7, Never-married, Adm-clerical, Own-child, White, Female,0,0,12, United-States, <=50K
obj30231,20, Private,178469, HS-grad,9, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,15, ?, <=50K
obj30232,64, Local-gov,116620, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, United-States, <=50K
obj30233,34, Private,112212, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1485,40, United-States, <=50K
obj30234,74, Self-emp-not-inc,109101, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,4, United-States, <=50K
obj30235,58, Federal-gov,72998, 11th,7, Divorced, Craft-repair, Not-in-family, Black, Female,14084,0,40, United-States, >50K
obj30236,44, Private,147265, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
obj30237,23, State-gov,314645, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
obj30238,23, Private,444554, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,50, United-States, <=50K
obj30239,27, Private,129629, Assoc-voc,11, Never-married, Tech-support, Other-relative, White, Female,0,0,36, United-States, <=50K
obj30240,34, Private,106761, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
obj30241,18, Private,189924, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,24, United-States, <=50K
obj30242,33, Private,311194, 11th,7, Never-married, Sales, Unmarried, Black, Female,0,0,17, United-States, <=50K
obj30243,50, Self-emp-not-inc,89737, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
obj30244,47, Private,49298, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
obj30245,50, Self-emp-inc,190333, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,55, United-States, >50K
obj30246,18, Private,251923, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
obj30247,49, Local-gov,298445, Prof-school,15, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1977,60, United-States, >50K
obj30248,34, Private,180284, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
obj30249,51, Private,154342, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,45, United-States, >50K
obj30250,56, State-gov,68658, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
obj30251,64, Private,203783, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,0,0,8, United-States, <=50K
obj30252,23, Private,250037, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,50, United-States, <=50K
obj30253,33, Private,158688, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
obj30254,43, Private,214781, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
obj30255,60, Federal-gov,404023, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,10520,0,40, United-States, >50K
obj30256,57, State-gov,109015, 12th,8, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
obj30257,22, Private,194630, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
obj30258,23, Private,239375, Bachelors,13, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
obj30259,54, Private,35576, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,2415,50, United-States, >50K
obj30260,39, Federal-gov,363630, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,7688,0,52, United-States, >50K
obj30261,32, Self-emp-not-inc,182926, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
obj30262,20, Private,117222, Some-college,10, Never-married, Tech-support, Own-child, White, Male,0,0,15, United-States, <=50K
obj30263,30, Private,110643, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,52, United-States, <=50K
obj30264,56, Self-emp-not-inc,170217, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
obj30265,34, Private,193285, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
obj30266,32, Private,161075, HS-grad,9, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
obj30267,59, Private,322691, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
obj30268,19, Private,229431, Some-college,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,11, United-States, <=50K
obj30269,60, ?,106282, 9th,5, Widowed, ?, Not-in-family, White, Female,0,0,40, United-States, <=50K
obj30270,29, Private,105694, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,42, United-States, <=50K
obj30271,24, Private,199883, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
obj30272,41, State-gov,100800, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States, <=50K
obj30273,23, Private,256278, 7th-8th,4, Married-civ-spouse, Handlers-cleaners, Other-relative, Other, Female,0,0,30, El-Salvador, <=50K
obj30274,32, Private,156464, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,1902,50, United-States, >50K
obj30275,51, Self-emp-inc,129525, HS-grad,9, Never-married, Sales, Other-relative, White, Male,0,0,40, ?, <=50K
obj30276,18, Private,285013, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,10, United-States, <=50K
obj30277,28, Private,248911, Some-college,10, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, ?, <=50K
obj30278,33, ?,369386, Some-college,10, Married-civ-spouse, ?, Wife, White, Female,5178,0,40, United-States, >50K
obj30279,38, Private,219902, HS-grad,9, Separated, Transport-moving, Unmarried, Black, Female,0,0,30, United-States, <=50K
obj30280,29, Private,375482, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, England, <=50K
obj30281,25, Private,169124, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
obj30282,31, Private,183000, Prof-school,15, Never-married, Tech-support, Not-in-family, White, Male,0,0,55, United-States, <=50K
obj30283,34, Private,28053, Bachelors,13, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
obj30284,34, Private,242984, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,45, United-States, >50K
obj30285,66, State-gov,132055, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1825,40, United-States, >50K
obj30286,41, Private,212894, 5th-6th,3, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Guatemala, <=50K
obj30287,62, Private,223975, 7th-8th,4, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
obj30288,58, Private,357788, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
obj30289,40, Private,406811, HS-grad,9, Separated, Exec-managerial, Unmarried, White, Female,0,0,40, Canada, <=50K
obj30290,24, Private,154422, Bachelors,13, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
obj30291,47, Private,140644, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
obj30292,19, Private,355477, HS-grad,9, Never-married, Other-service, Own-child, Black, Male,0,0,25, United-States, <=50K
obj30293,32, Private,151773, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
obj30294,51, State-gov,341548, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
obj30295,25, Private,512771, 9th,5, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
obj30296,60, ?,141580, Masters,14, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
obj30297,22, Private,48988, Some-college,10, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
obj30298,29, Private,201022, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,50, United-States, >50K
obj30299,20, Private,82777, HS-grad,9, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
obj30300,42, Private,152676, 7th-8th,4, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, Puerto-Rico, <=50K
obj30301,18, Private,115815, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, United-States, <=50K
obj30302,23, Private,168009, 10th,6, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
obj30303,28, Private,213152, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, ?, >50K
obj30304,55, Private,89690, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
obj30305,40, Private,126868, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
obj30306,52, Private,95128, Some-college,10, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
obj30307,37, Private,185567, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, >50K
obj30308,21, Private,301408, Some-college,10, Never-married, Sales, Own-child, White, Female,0,1602,22, United-States, <=50K
obj30309,35, Private,216256, Assoc-voc,11, Never-married, Other-service, Not-in-family, White, Male,0,0,60, United-States, <=50K
obj30310,45, Private,182541, Some-college,10, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,48, United-States, <=50K
